pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
IDFM:StopPlaceEntrance:50170571:IDFM:monomodalStopPlace:47482,IDFM:StopPlaceEntrance:50170571,IDFM:monomodalStopPlace:47482,1,1,29.08,37,,,,,
IDFM:StopPlaceEntrance:50170570:IDFM:monomodalStopPlace:47482,IDFM:StopPlaceEntrance:50170570,IDFM:monomodalStopPlace:47482,1,1,17.76,22,,,,,
IDFM:StopPlaceEntrance:50170569:IDFM:monomodalStopPlace:47491,IDFM:StopPlaceEntrance:50170569,IDFM:monomodalStopPlace:47491,1,1,34.83,44,,,,,
IDFM:StopPlaceEntrance:50170568:IDFM:monomodalStopPlace:47486,IDFM:StopPlaceEntrance:50170568,IDFM:monomodalStopPlace:47486,1,1,21.66,27,,,,,
IDFM:StopPlaceEntrance:50170567:IDFM:monomodalStopPlace:47486,IDFM:StopPlaceEntrance:50170567,IDFM:monomodalStopPlace:47486,1,1,22.42,28,,,,,
IDFM:StopPlaceEntrance:50170566:IDFM:monomodalStopPlace:47486,IDFM:StopPlaceEntrance:50170566,IDFM:monomodalStopPlace:47486,1,1,21.59,27,,,,,
IDFM:StopPlaceEntrance:50170565:IDFM:monomodalStopPlace:47158,IDFM:StopPlaceEntrance:50170565,IDFM:monomodalStopPlace:47158,1,1,52.32,66,,,,,
IDFM:StopPlaceEntrance:50170564:IDFM:monomodalStopPlace:47158,IDFM:StopPlaceEntrance:50170564,IDFM:monomodalStopPlace:47158,1,1,32.23,41,,,,,
IDFM:StopPlaceEntrance:50170563:IDFM:monomodalStopPlace:47158,IDFM:StopPlaceEntrance:50170563,IDFM:monomodalStopPlace:47158,1,1,15.37,19,,,,,
IDFM:StopPlaceEntrance:50170562:IDFM:monomodalStopPlace:47205,IDFM:StopPlaceEntrance:50170562,IDFM:monomodalStopPlace:47205,1,1,70.9,90,,,,,
IDFM:StopPlaceEntrance:50170561:IDFM:monomodalStopPlace:47205,IDFM:StopPlaceEntrance:50170561,IDFM:monomodalStopPlace:47205,1,1,57.46,73,,,,,
IDFM:StopPlaceEntrance:50170560:IDFM:monomodalStopPlace:47942,IDFM:StopPlaceEntrance:50170560,IDFM:monomodalStopPlace:47942,1,1,63.6,81,,,,,
IDFM:StopPlaceEntrance:50170559:IDFM:monomodalStopPlace:47184,IDFM:StopPlaceEntrance:50170559,IDFM:monomodalStopPlace:47184,1,1,76.07,96,,,,,
IDFM:StopPlaceEntrance:50170558:IDFM:monomodalStopPlace:47184,IDFM:StopPlaceEntrance:50170558,IDFM:monomodalStopPlace:47184,1,1,34.44,43,,,,,
IDFM:StopPlaceEntrance:50170557:IDFM:monomodalStopPlace:47184,IDFM:StopPlaceEntrance:50170557,IDFM:monomodalStopPlace:47184,1,1,10.75,13,,,,,
IDFM:StopPlaceEntrance:50170556:IDFM:monomodalStopPlace:43161,IDFM:StopPlaceEntrance:50170556,IDFM:monomodalStopPlace:43161,1,1,128.1,163,,,,,
IDFM:StopPlaceEntrance:50170555:IDFM:monomodalStopPlace:43161,IDFM:StopPlaceEntrance:50170555,IDFM:monomodalStopPlace:43161,1,1,84.94,108,,,,,
IDFM:StopPlaceEntrance:50170554:IDFM:monomodalStopPlace:43161,IDFM:StopPlaceEntrance:50170554,IDFM:monomodalStopPlace:43161,1,1,37.58,47,,,,,
IDFM:StopPlaceEntrance:50170553:IDFM:monomodalStopPlace:43161,IDFM:StopPlaceEntrance:50170553,IDFM:monomodalStopPlace:43161,1,1,29.83,37,,,,,
IDFM:StopPlaceEntrance:50170552:IDFM:monomodalStopPlace:43218,IDFM:StopPlaceEntrance:50170552,IDFM:monomodalStopPlace:43218,1,1,32.63,41,,,,,
IDFM:StopPlaceEntrance:50170551:IDFM:471198,IDFM:StopPlaceEntrance:50170551,IDFM:471198,1,1,78.27,99,,,,,
IDFM:StopPlaceEntrance:50170551:IDFM:471830,IDFM:StopPlaceEntrance:50170551,IDFM:471830,1,1,65.64,83,,,,,
IDFM:StopPlaceEntrance:50170551:IDFM:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170551,IDFM:monomodalStopPlace:47911,1,1,23.03,29,,,,,
IDFM:StopPlaceEntrance:50170550:IDFM:471198,IDFM:StopPlaceEntrance:50170550,IDFM:471198,1,1,103.73,132,,,,,
IDFM:StopPlaceEntrance:50170550:IDFM:471830,IDFM:StopPlaceEntrance:50170550,IDFM:471830,1,1,44.77,57,,,,,
IDFM:StopPlaceEntrance:50170550:IDFM:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170550,IDFM:monomodalStopPlace:47911,1,1,41.17,52,,,,,
IDFM:StopPlaceEntrance:50170549:IDFM:471198,IDFM:StopPlaceEntrance:50170549,IDFM:471198,1,1,133.81,170,,,,,
IDFM:StopPlaceEntrance:50170549:IDFM:471830,IDFM:StopPlaceEntrance:50170549,IDFM:471830,1,1,29.48,37,,,,,
IDFM:StopPlaceEntrance:50170549:IDFM:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170549,IDFM:monomodalStopPlace:47911,1,1,68.55,87,,,,,
IDFM:StopPlaceEntrance:50170548:IDFM:monomodalStopPlace:46568,IDFM:StopPlaceEntrance:50170548,IDFM:monomodalStopPlace:46568,1,1,36.31,46,,,,,
IDFM:StopPlaceEntrance:50170547:IDFM:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170547,IDFM:monomodalStopPlace:46222,1,1,76.21,97,,,,,
IDFM:StopPlaceEntrance:50170546:IDFM:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170546,IDFM:monomodalStopPlace:46222,1,1,63.84,81,,,,,
IDFM:StopPlaceEntrance:50170545:IDFM:monomodalStopPlace:46222,IDFM:StopPlaceEntrance:50170545,IDFM:monomodalStopPlace:46222,1,1,49.48,63,,,,,
IDFM:StopPlaceEntrance:50170544:IDFM:monomodalStopPlace:43223,IDFM:StopPlaceEntrance:50170544,IDFM:monomodalStopPlace:43223,1,1,24.09,30,,,,,
IDFM:StopPlaceEntrance:50170543:IDFM:monomodalStopPlace:43194,IDFM:StopPlaceEntrance:50170543,IDFM:monomodalStopPlace:43194,1,1,24.5,31,,,,,
IDFM:StopPlaceEntrance:50170542:IDFM:monomodalStopPlace:47901,IDFM:StopPlaceEntrance:50170542,IDFM:monomodalStopPlace:47901,1,1,56.56,72,,,,,
IDFM:StopPlaceEntrance:50170541:IDFM:monomodalStopPlace:47901,IDFM:StopPlaceEntrance:50170541,IDFM:monomodalStopPlace:47901,1,1,102.91,131,,,,,
IDFM:StopPlaceEntrance:50170540:IDFM:monomodalStopPlace:44628,IDFM:StopPlaceEntrance:50170540,IDFM:monomodalStopPlace:44628,1,1,51.17,65,,,,,
IDFM:StopPlaceEntrance:50170539:IDFM:monomodalStopPlace:44628,IDFM:StopPlaceEntrance:50170539,IDFM:monomodalStopPlace:44628,1,1,34.93,44,,,,,
IDFM:StopPlaceEntrance:50170538:IDFM:monomodalStopPlace:44628,IDFM:StopPlaceEntrance:50170538,IDFM:monomodalStopPlace:44628,1,1,14.57,18,,,,,
IDFM:StopPlaceEntrance:50170537:IDFM:monomodalStopPlace:43154,IDFM:StopPlaceEntrance:50170537,IDFM:monomodalStopPlace:43154,1,1,31.98,40,,,,,
IDFM:StopPlaceEntrance:50170536:IDFM:monomodalStopPlace:46298,IDFM:StopPlaceEntrance:50170536,IDFM:monomodalStopPlace:46298,1,1,40.18,51,,,,,
IDFM:StopPlaceEntrance:50170535:IDFM:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50170535,IDFM:monomodalStopPlace:47948,1,1,33.75,42,,,,,
IDFM:StopPlaceEntrance:50170534:IDFM:monomodalStopPlace:47948,IDFM:StopPlaceEntrance:50170534,IDFM:monomodalStopPlace:47948,1,1,98.51,125,,,,,
IDFM:StopPlaceEntrance:50170533:IDFM:monomodalStopPlace:43156,IDFM:StopPlaceEntrance:50170533,IDFM:monomodalStopPlace:43156,1,1,45.96,58,,,,,
IDFM:StopPlaceEntrance:50170532:IDFM:monomodalStopPlace:43156,IDFM:StopPlaceEntrance:50170532,IDFM:monomodalStopPlace:43156,1,1,79.77,101,,,,,
IDFM:StopPlaceEntrance:50170531:IDFM:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170531,IDFM:monomodalStopPlace:412743,1,1,63.81,81,,,,,
IDFM:StopPlaceEntrance:50170530:IDFM:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170530,IDFM:monomodalStopPlace:412743,1,1,60.23,76,,,,,
IDFM:StopPlaceEntrance:50170529:IDFM:monomodalStopPlace:412743,IDFM:StopPlaceEntrance:50170529,IDFM:monomodalStopPlace:412743,1,1,74.64,95,,,,,
IDFM:StopPlaceEntrance:50170528:IDFM:monomodalStopPlace:43188,IDFM:StopPlaceEntrance:50170528,IDFM:monomodalStopPlace:43188,1,1,50.56,64,,,,,
IDFM:StopPlaceEntrance:50170527:IDFM:monomodalStopPlace:43098,IDFM:StopPlaceEntrance:50170527,IDFM:monomodalStopPlace:43098,1,1,32.94,41,,,,,
IDFM:StopPlaceEntrance:50170526:IDFM:monomodalStopPlace:43111,IDFM:StopPlaceEntrance:50170526,IDFM:monomodalStopPlace:43111,1,1,107.3,136,,,,,
IDFM:StopPlaceEntrance:50170525:IDFM:monomodalStopPlace:43111,IDFM:StopPlaceEntrance:50170525,IDFM:monomodalStopPlace:43111,1,1,146.23,186,,,,,
IDFM:StopPlaceEntrance:50170524:IDFM:monomodalStopPlace:43082,IDFM:StopPlaceEntrance:50170524,IDFM:monomodalStopPlace:43082,1,1,56.54,72,,,,,
IDFM:StopPlaceEntrance:50170523:IDFM:monomodalStopPlace:47874,IDFM:StopPlaceEntrance:50170523,IDFM:monomodalStopPlace:47874,1,1,176.98,225,,,,,
IDFM:StopPlaceEntrance:50170522:IDFM:monomodalStopPlace:47929,IDFM:StopPlaceEntrance:50170522,IDFM:monomodalStopPlace:47929,1,1,70.64,89,,,,,
IDFM:StopPlaceEntrance:50170521:IDFM:monomodalStopPlace:46847,IDFM:StopPlaceEntrance:50170521,IDFM:monomodalStopPlace:46847,1,1,24.03,30,,,,,
IDFM:StopPlaceEntrance:50170520:IDFM:monomodalStopPlace:46884,IDFM:StopPlaceEntrance:50170520,IDFM:monomodalStopPlace:46884,1,1,94.53,120,,,,,
IDFM:StopPlaceEntrance:50170519:IDFM:monomodalStopPlace:47882,IDFM:StopPlaceEntrance:50170519,IDFM:monomodalStopPlace:47882,1,1,49.41,62,,,,,
IDFM:StopPlaceEntrance:50170518:IDFM:monomodalStopPlace:47903,IDFM:StopPlaceEntrance:50170518,IDFM:monomodalStopPlace:47903,1,1,30.39,38,,,,,
IDFM:StopPlaceEntrance:50170517:IDFM:monomodalStopPlace:47903,IDFM:StopPlaceEntrance:50170517,IDFM:monomodalStopPlace:47903,1,1,19.19,24,,,,,
IDFM:StopPlaceEntrance:50170516:IDFM:monomodalStopPlace:47959,IDFM:StopPlaceEntrance:50170516,IDFM:monomodalStopPlace:47959,1,1,32.46,41,,,,,
IDFM:StopPlaceEntrance:50170515:IDFM:monomodalStopPlace:47935,IDFM:StopPlaceEntrance:50170515,IDFM:monomodalStopPlace:47935,1,1,40.51,51,,,,,
IDFM:StopPlaceEntrance:50170514:IDFM:monomodalStopPlace:47935,IDFM:StopPlaceEntrance:50170514,IDFM:monomodalStopPlace:47935,1,1,14.33,18,,,,,
IDFM:StopPlaceEntrance:50170513:IDFM:monomodalStopPlace:43226,IDFM:StopPlaceEntrance:50170513,IDFM:monomodalStopPlace:43226,1,1,38.74,49,,,,,
IDFM:StopPlaceEntrance:50170512:IDFM:monomodalStopPlace:43226,IDFM:StopPlaceEntrance:50170512,IDFM:monomodalStopPlace:43226,1,1,26.01,33,,,,,
IDFM:StopPlaceEntrance:50170511:IDFM:monomodalStopPlace:43225,IDFM:StopPlaceEntrance:50170511,IDFM:monomodalStopPlace:43225,1,1,38.76,49,,,,,
IDFM:StopPlaceEntrance:50170510:IDFM:monomodalStopPlace:43225,IDFM:StopPlaceEntrance:50170510,IDFM:monomodalStopPlace:43225,1,1,49.55,63,,,,,
IDFM:StopPlaceEntrance:50170509:IDFM:monomodalStopPlace:43225,IDFM:StopPlaceEntrance:50170509,IDFM:monomodalStopPlace:43225,1,1,72.89,92,,,,,
IDFM:StopPlaceEntrance:50170508:IDFM:monomodalStopPlace:43225,IDFM:StopPlaceEntrance:50170508,IDFM:monomodalStopPlace:43225,1,1,66.24,84,,,,,
IDFM:StopPlaceEntrance:50170507:IDFM:monomodalStopPlace:44787,IDFM:StopPlaceEntrance:50170507,IDFM:monomodalStopPlace:44787,1,1,66.99,85,,,,,
IDFM:StopPlaceEntrance:50170506:IDFM:monomodalStopPlace:43192,IDFM:StopPlaceEntrance:50170506,IDFM:monomodalStopPlace:43192,1,1,50.41,64,,,,,
IDFM:StopPlaceEntrance:50170505:IDFM:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50170505,IDFM:monomodalStopPlace:46375,1,1,67.95,86,,,,,
IDFM:StopPlaceEntrance:50170504:IDFM:monomodalStopPlace:43192,IDFM:StopPlaceEntrance:50170504,IDFM:monomodalStopPlace:43192,1,1,72.82,92,,,,,
IDFM:StopPlaceEntrance:50170503:IDFM:monomodalStopPlace:43188,IDFM:StopPlaceEntrance:50170503,IDFM:monomodalStopPlace:43188,1,1,89,113,,,,,
IDFM:StopPlaceEntrance:50170502:IDFM:monomodalStopPlace:46689,IDFM:StopPlaceEntrance:50170502,IDFM:monomodalStopPlace:46689,1,1,64.08,81,,,,,
IDFM:StopPlaceEntrance:50170501:IDFM:monomodalStopPlace:43192,IDFM:StopPlaceEntrance:50170501,IDFM:monomodalStopPlace:43192,1,1,85.22,108,,,,,
IDFM:StopPlaceEntrance:50170500:IDFM:monomodalStopPlace:43192,IDFM:StopPlaceEntrance:50170500,IDFM:monomodalStopPlace:43192,1,1,96.53,122,,,,,
IDFM:StopPlaceEntrance:50170499:IDFM:monomodalStopPlace:43192,IDFM:StopPlaceEntrance:50170499,IDFM:monomodalStopPlace:43192,1,1,68.74,87,,,,,
IDFM:StopPlaceEntrance:50170498:IDFM:monomodalStopPlace:48964,IDFM:StopPlaceEntrance:50170498,IDFM:monomodalStopPlace:48964,1,1,56.08,71,,,,,
IDFM:StopPlaceEntrance:50170496:IDFM:472731,IDFM:StopPlaceEntrance:50170496,IDFM:472731,1,1,81.77,104,,,,,
IDFM:StopPlaceEntrance:50170496:IDFM:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170496,IDFM:monomodalStopPlace:461504,1,1,103.83,132,,,,,
IDFM:StopPlaceEntrance:50170494:IDFM:monomodalStopPlace:43204,IDFM:StopPlaceEntrance:50170494,IDFM:monomodalStopPlace:43204,1,1,62.33,79,,,,,
IDFM:StopPlaceEntrance:50170493:IDFM:monomodalStopPlace:46035,IDFM:StopPlaceEntrance:50170493,IDFM:monomodalStopPlace:46035,1,1,22.8,29,,,,,
IDFM:StopPlaceEntrance:50170492:IDFM:monomodalStopPlace:46035,IDFM:StopPlaceEntrance:50170492,IDFM:monomodalStopPlace:46035,1,1,23.4,29,,,,,
IDFM:StopPlaceEntrance:50170491:IDFM:monomodalStopPlace:43105,IDFM:StopPlaceEntrance:50170491,IDFM:monomodalStopPlace:43105,1,1,62.1,79,,,,,
IDFM:StopPlaceEntrance:50170488:IDFM:monomodalStopPlace:43214,IDFM:StopPlaceEntrance:50170488,IDFM:monomodalStopPlace:43214,1,1,24.36,31,,,,,
IDFM:StopPlaceEntrance:50170484:IDFM:monomodalStopPlace:47928,IDFM:StopPlaceEntrance:50170484,IDFM:monomodalStopPlace:47928,1,1,60.62,77,,,,,
IDFM:StopPlaceEntrance:50170483:IDFM:monomodalStopPlace:462901,IDFM:StopPlaceEntrance:50170483,IDFM:monomodalStopPlace:462901,1,1,24.59,31,,,,,
IDFM:StopPlaceEntrance:50170481:IDFM:monomodalStopPlace:46847,IDFM:StopPlaceEntrance:50170481,IDFM:monomodalStopPlace:46847,1,1,13.48,17,,,,,
IDFM:StopPlaceEntrance:50170480:IDFM:monomodalStopPlace:43123,IDFM:StopPlaceEntrance:50170480,IDFM:monomodalStopPlace:43123,1,1,46.15,58,,,,,
IDFM:StopPlaceEntrance:50170479:IDFM:monomodalStopPlace:47935,IDFM:StopPlaceEntrance:50170479,IDFM:monomodalStopPlace:47935,1,1,20.28,25,,,,,
IDFM:StopPlaceEntrance:50170478:IDFM:monomodalStopPlace:47181,IDFM:StopPlaceEntrance:50170478,IDFM:monomodalStopPlace:47181,1,1,62.34,79,,,,,
IDFM:StopPlaceEntrance:50170477:IDFM:monomodalStopPlace:462901,IDFM:StopPlaceEntrance:50170477,IDFM:monomodalStopPlace:462901,1,1,24.9,31,,,,,
IDFM:StopPlaceEntrance:50170476:IDFM:monomodalStopPlace:43229,IDFM:StopPlaceEntrance:50170476,IDFM:monomodalStopPlace:43229,1,1,68.28,86,,,,,
IDFM:StopPlaceEntrance:50170475:IDFM:monomodalStopPlace:45735,IDFM:StopPlaceEntrance:50170475,IDFM:monomodalStopPlace:45735,1,1,69.63,88,,,,,
IDFM:StopPlaceEntrance:50170474:IDFM:monomodalStopPlace:45067,IDFM:StopPlaceEntrance:50170474,IDFM:monomodalStopPlace:45067,1,1,31.01,39,,,,,
IDFM:StopPlaceEntrance:50170473:IDFM:monomodalStopPlace:47895,IDFM:StopPlaceEntrance:50170473,IDFM:monomodalStopPlace:47895,1,1,9.68,12,,,,,
IDFM:StopPlaceEntrance:50170468:IDFM:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170468,IDFM:monomodalStopPlace:43114,1,1,229.72,292,,,,,
IDFM:StopPlaceEntrance:50170467:IDFM:monomodalStopPlace:43114,IDFM:StopPlaceEntrance:50170467,IDFM:monomodalStopPlace:43114,1,1,105.04,133,,,,,
IDFM:StopPlaceEntrance:50170466:IDFM:monomodalStopPlace:43247,IDFM:StopPlaceEntrance:50170466,IDFM:monomodalStopPlace:43247,1,1,76.09,96,,,,,
IDFM:StopPlaceEntrance:50170465:IDFM:monomodalStopPlace:43247,IDFM:StopPlaceEntrance:50170465,IDFM:monomodalStopPlace:43247,1,1,16.17,20,,,,,
IDFM:StopPlaceEntrance:50170464:IDFM:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170464,IDFM:monomodalStopPlace:45784,1,1,185.4,236,,,,,
IDFM:StopPlaceEntrance:50170463:IDFM:monomodalStopPlace:45761,IDFM:StopPlaceEntrance:50170463,IDFM:monomodalStopPlace:45761,1,1,13.11,16,,,,,
IDFM:StopPlaceEntrance:50170462:IDFM:monomodalStopPlace:45784,IDFM:StopPlaceEntrance:50170462,IDFM:monomodalStopPlace:45784,1,1,187.65,239,,,,,
IDFM:StopPlaceEntrance:50170461:IDFM:monomodalStopPlace:43231,IDFM:StopPlaceEntrance:50170461,IDFM:monomodalStopPlace:43231,1,1,45.27,57,,,,,
IDFM:StopPlaceEntrance:50170460:IDFM:monomodalStopPlace:43247,IDFM:StopPlaceEntrance:50170460,IDFM:monomodalStopPlace:43247,1,1,67.4,85,,,,,
IDFM:StopPlaceEntrance:50170459:IDFM:monomodalStopPlace:43247,IDFM:StopPlaceEntrance:50170459,IDFM:monomodalStopPlace:43247,1,1,11.25,14,,,,,
IDFM:StopPlaceEntrance:50170458:IDFM:monomodalStopPlace:47095,IDFM:StopPlaceEntrance:50170458,IDFM:monomodalStopPlace:47095,1,1,69.21,88,,,,,
IDFM:StopPlaceEntrance:50170457:IDFM:470824,IDFM:StopPlaceEntrance:50170457,IDFM:470824,1,1,84.91,108,,,,,
IDFM:StopPlaceEntrance:50170457:IDFM:471897,IDFM:StopPlaceEntrance:50170457,IDFM:471897,1,1,80.96,103,,,,,
IDFM:StopPlaceEntrance:50170457:IDFM:472064,IDFM:StopPlaceEntrance:50170457,IDFM:472064,1,1,79.03,100,,,,,
IDFM:StopPlaceEntrance:50170457:IDFM:monomodalStopPlace:43080,IDFM:StopPlaceEntrance:50170457,IDFM:monomodalStopPlace:43080,1,1,78.61,100,,,,,
IDFM:StopPlaceEntrance:50170456:IDFM:471198,IDFM:StopPlaceEntrance:50170456,IDFM:471198,1,1,65.05,82,,,,,
IDFM:StopPlaceEntrance:50170456:IDFM:471830,IDFM:StopPlaceEntrance:50170456,IDFM:471830,1,1,75.23,95,,,,,
IDFM:StopPlaceEntrance:50170456:IDFM:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170456,IDFM:monomodalStopPlace:47911,1,1,16.08,20,,,,,
IDFM:StopPlaceEntrance:50170455:IDFM:471198,IDFM:StopPlaceEntrance:50170455,IDFM:471198,1,1,144.93,184,,,,,
IDFM:StopPlaceEntrance:50170455:IDFM:471830,IDFM:StopPlaceEntrance:50170455,IDFM:471830,1,1,15.6,19,,,,,
IDFM:StopPlaceEntrance:50170455:IDFM:monomodalStopPlace:47911,IDFM:StopPlaceEntrance:50170455,IDFM:monomodalStopPlace:47911,1,1,77.05,98,,,,,
IDFM:StopPlaceEntrance:50170454:IDFM:471363,IDFM:StopPlaceEntrance:50170454,IDFM:471363,1,1,97.18,123,,,,,
IDFM:StopPlaceEntrance:50170454:IDFM:monomodalStopPlace:43134,IDFM:StopPlaceEntrance:50170454,IDFM:monomodalStopPlace:43134,1,1,94.13,119,,,,,
IDFM:StopPlaceEntrance:50170453:IDFM:monomodalStopPlace:43184,IDFM:StopPlaceEntrance:50170453,IDFM:monomodalStopPlace:43184,1,1,52.68,67,,,,,
IDFM:StopPlaceEntrance:50170452:IDFM:monomodalStopPlace:46286,IDFM:StopPlaceEntrance:50170452,IDFM:monomodalStopPlace:46286,1,1,126.57,161,,,,,
IDFM:StopPlaceEntrance:50170306:IDFM:monomodalStopPlace:43152,IDFM:StopPlaceEntrance:50170306,IDFM:monomodalStopPlace:43152,1,1,58.79,74,,,,,
IDFM:StopPlaceEntrance:50170305:IDFM:monomodalStopPlace:45820,IDFM:StopPlaceEntrance:50170305,IDFM:monomodalStopPlace:45820,1,1,65.22,83,,,,,
IDFM:StopPlaceEntrance:50170303:IDFM:monomodalStopPlace:47596,IDFM:StopPlaceEntrance:50170303,IDFM:monomodalStopPlace:47596,1,1,66.25,84,,,,,
IDFM:StopPlaceEntrance:50170302:IDFM:monomodalStopPlace:44602,IDFM:StopPlaceEntrance:50170302,IDFM:monomodalStopPlace:44602,1,1,117.23,149,,,,,
IDFM:StopPlaceEntrance:50170301:IDFM:monomodalStopPlace:44602,IDFM:StopPlaceEntrance:50170301,IDFM:monomodalStopPlace:44602,1,1,107.66,137,,,,,
IDFM:StopPlaceEntrance:50170288:IDFM:monomodalStopPlace:43090,IDFM:StopPlaceEntrance:50170288,IDFM:monomodalStopPlace:43090,1,1,59.04,75,,,,,
IDFM:StopPlaceEntrance:50170287:IDFM:monomodalStopPlace:44877,IDFM:StopPlaceEntrance:50170287,IDFM:monomodalStopPlace:44877,1,1,102.4,130,,,,,
IDFM:StopPlaceEntrance:50170286:IDFM:monomodalStopPlace:43189,IDFM:StopPlaceEntrance:50170286,IDFM:monomodalStopPlace:43189,1,1,76.43,97,,,,,
IDFM:StopPlaceEntrance:50170285:IDFM:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170285,IDFM:monomodalStopPlace:47906,1,1,151.36,192,,,,,
IDFM:StopPlaceEntrance:50170284:IDFM:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170284,IDFM:monomodalStopPlace:47906,1,1,132.21,168,,,,,
IDFM:StopPlaceEntrance:50170283:IDFM:monomodalStopPlace:43144,IDFM:StopPlaceEntrance:50170283,IDFM:monomodalStopPlace:43144,1,1,27.8,35,,,,,
IDFM:StopPlaceEntrance:50170282:IDFM:471550,IDFM:StopPlaceEntrance:50170282,IDFM:471550,1,1,225.62,287,,,,,
IDFM:StopPlaceEntrance:50170282:IDFM:471867,IDFM:StopPlaceEntrance:50170282,IDFM:471867,1,1,243.44,310,,,,,
IDFM:StopPlaceEntrance:50170282:IDFM:monomodalStopPlace:43245,IDFM:StopPlaceEntrance:50170282,IDFM:monomodalStopPlace:43245,1,1,226.67,288,,,,,
IDFM:StopPlaceEntrance:50170281:IDFM:471550,IDFM:StopPlaceEntrance:50170281,IDFM:471550,1,1,210.7,268,,,,,
IDFM:StopPlaceEntrance:50170281:IDFM:471867,IDFM:StopPlaceEntrance:50170281,IDFM:471867,1,1,229.39,292,,,,,
IDFM:StopPlaceEntrance:50170281:IDFM:monomodalStopPlace:43245,IDFM:StopPlaceEntrance:50170281,IDFM:monomodalStopPlace:43245,1,1,212.51,270,,,,,
IDFM:StopPlaceEntrance:50170280:IDFM:472731,IDFM:StopPlaceEntrance:50170280,IDFM:472731,1,1,62.22,79,,,,,
IDFM:StopPlaceEntrance:50170280:IDFM:monomodalStopPlace:461504,IDFM:StopPlaceEntrance:50170280,IDFM:monomodalStopPlace:461504,1,1,45.7,58,,,,,
IDFM:StopPlaceEntrance:50170279:IDFM:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170279,IDFM:monomodalStopPlace:47906,1,1,109.21,139,,,,,
IDFM:StopPlaceEntrance:50170278:IDFM:monomodalStopPlace:46375,IDFM:StopPlaceEntrance:50170278,IDFM:monomodalStopPlace:46375,1,1,44.98,57,,,,,
IDFM:StopPlaceEntrance:50170277:IDFM:monomodalStopPlace:47906,IDFM:StopPlaceEntrance:50170277,IDFM:monomodalStopPlace:47906,1,1,38.38,48,,,,,
IDFM:StopPlaceEntrance:50170271:IDFM:470606,IDFM:StopPlaceEntrance:50170271,IDFM:470606,1,1,188.06,239,,,,,
IDFM:StopPlaceEntrance:50170271:IDFM:472684,IDFM:StopPlaceEntrance:50170271,IDFM:472684,1,1,114.91,146,,,,,
IDFM:StopPlaceEntrance:50170271:IDFM:monomodalStopPlace:47130,IDFM:StopPlaceEntrance:50170271,IDFM:monomodalStopPlace:47130,1,1,145.92,185,,,,,
IDFM:StopPlaceEntrance:50170270:IDFM:monomodalStopPlace:47884,IDFM:StopPlaceEntrance:50170270,IDFM:monomodalStopPlace:47884,1,1,27.2,34,,,,,
IDFM:StopPlaceEntrance:50170269:IDFM:monomodalStopPlace:47884,IDFM:StopPlaceEntrance:50170269,IDFM:monomodalStopPlace:47884,1,1,18.49,23,,,,,
IDFM:StopPlaceEntrance:50170264:IDFM:monomodalStopPlace:47095,IDFM:StopPlaceEntrance:50170264,IDFM:monomodalStopPlace:47095,1,1,85.51,108,,,,,
IDFM:StopPlaceEntrance:50170262:IDFM:monomodalStopPlace:47882,IDFM:StopPlaceEntrance:50170262,IDFM:monomodalStopPlace:47882,1,1,82.67,105,,,,,
IDFM:StopPlaceEntrance:50170261:IDFM:monomodalStopPlace:46304,IDFM:StopPlaceEntrance:50170261,IDFM:monomodalStopPlace:46304,1,1,13.03,16,,,,,
IDFM:StopPlaceEntrance:50170260:IDFM:monomodalStopPlace:46304,IDFM:StopPlaceEntrance:50170260,IDFM:monomodalStopPlace:46304,1,1,32,40,,,,,
IDFM:StopPlaceEntrance:50170259:IDFM:monomodalStopPlace:45824,IDFM:StopPlaceEntrance:50170259,IDFM:monomodalStopPlace:45824,1,1,28.17,35,,,,,
IDFM:StopPlaceEntrance:50170258:IDFM:monomodalStopPlace:47924,IDFM:StopPlaceEntrance:50170258,IDFM:monomodalStopPlace:47924,1,1,23.49,29,,,,,
IDFM:StopPlaceEntrance:50170257:IDFM:monomodalStopPlace:47924,IDFM:StopPlaceEntrance:50170257,IDFM:monomodalStopPlace:47924,1,1,32.87,41,,,,,
